Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,19,4,0,0,1.3,5.5,0.0,1,0.0,0.0
1,19,5,0,0,1.3,4.8,0.0,1,0.0,0.0
1,19,6,0,0,1.3,4.1,0.0,1,0.0,0.0
1,19,7,0,0,1.3,4.4,0.0,1,0.0,0.0
1,19,8,0,2,1.2,4.8,1.8,-1,1.8,0.0
1,19,9,0,16,1.2,5.1,13.7,0,13.8,8.5
1,19,10,0,37,1,4.8,31.7,0,32.1,26.4
1,19,11,0,52,0.8,4.4,45.2,0,45.7,39.8
1,19,12,0,55,0.6,4.1,48.0,0,48.6,42.6
1,19,13,0,48,0.7,4.4,41.3,0,41.8,35.9
1,19,14,0,30,0.9,4.8,25.7,0,26.0,20.4
1,19,15,0,9,1,5.1,7.7,0,7.8,2.5
1,19,16,0,0,0.9,4.8,0.0,1,0.0,0.0
1,19,17,0,0,0.8,4.4,0.0,1,0.0,0.0
1,19,18,0,0,0.7,4.1,0.0,1,0.0,0.0
1,19,19,0,0,0.6,3.4,0.0,1,0.0,0.0
1,19,20,0,0,0.6,2.8,0.0,1,0.0,0.0
1,19,21,0,0,0.5,2.1,0.0,1,0.0,0.0
1,19,22,0,0,0.8,2.8,0.0,1,0.0,0.0
1,19,23,0,0,1.1,3.4,0.0,1,0.0,0.0
1,20,0,0,0,1.4,4.1,0.0,1,0.0,0.0
1,20,1,0,0,1.3,3.8,0.0,1,0.0,0.0
1,20,2,0,0,1.3,3.4,0.0,1,0.0,0.0
1,20,3,0,0,1.2,3.1,0.0,1,0.0,0.0
1,20,4,0,0,1,4.1,0.0,1,0.0,0.0
1,20,5,0,0,0.7,5.2,0.0,1,0.0,0.0
1,20,6,0,0,0.5,6.2,0.0,1,0.0,0.0
1,20,7,0,0,0.7,5.2,0.0,1,0.0,0.0
1,20,8,0,2,0.8,4.1,1.8,-1,1.8,0.0
1,20,9,0,16,1,3.1,13.7,-1,13.9,8.5
1,20,10,39,71,1.2,2.8,112.7,2,113.0,105.6
1,20,11,243,89,1.5,2.4,327.3,10,320.1,307.3
1,20,12,353,92,1.7,2.1,442.3,15,425.1,409.0
1,20,13,235,88,1.4,2.4,316.0,11,307.7,295.3
1,20,14,51,66,1,2.8,116.4,3,116.0,108.6
1,20,15,0,17,0.7,3.1,14.6,-1,14.7,9.4
1,20,16,0,0,0.3,3.8,0.0,0,0.0,0.0
1,20,17,0,0,0,4.4,0.0,0,0.0,0.0
1,20,18,0,0,-0.4,5.1,0.0,0,0.0,0.0
1,20,19,0,0,-0.6,5.1,0.0,-1,0.0,0.0
1,20,20,0,0,-0.7,5.1,0.0,-1,0.0,0.0
1,20,21,0,0,-0.9,5.1,0.0,-1,0.0,0.0
1,20,22,0,0,-1,5.1,0.0,-1,0.0,0.0
1,20,23,0,0,-1.2,5.1,0.0,-1,0.0,0.0
1,21,0,0,0,-1.3,5.1,0.0,-1,0.0,0.0
1,21,1,0,0,-1.7,5.8,0.0,-2,0.0,0.0
1,21,2,0,0,-2,6.5,0.0,-2,0.0,0.0
1,21,3,0,0,-2.4,7.2,0.0,-2,0.0,0.0
1,21,4,0,0,-2.6,6.5,0.0,-3,0.0,0.0
1,21,5,0,0,-2.8,5.8,0.0,-3,0.0,0.0
1,21,6,0,0,-3,5.1,0.0,-3,0.0,0.0
1,21,7,0,0,-3.4,4.8,0.0,-3,0.0,0.0
1,21,8,0,7,-3.7,4.4,6.2,-5,6.4,1.1
1,21,9,40,53,-4.1,4.1,100.8,-4,102.5,95.3
1,21,10,327,70,-3.5,4.4,356.7,4,354.6,340.8
1,21,11,506,62,-3,4.8,521.7,8,512.1,492.9
1,21,12,517,66,-2.4,5.1,547.5,9,535.7,515.6
1,21,13,470,63,-2.5,5.1,483.9,8,475.2,457.4
1,21,14,298,59,-2.5,5.1,309.4,4,306.7,294.4
1,21,15,97,28,-2.6,5.1,101.8,-1,101.6,94.5
1,21,16,0,1,-3,5.1,0.9,-4,0.9,0.0
1,21,17,0,0,-3.5,5.1,0.0,-4,0.0,0.0
1,21,18,0,0,-3.9,5.1,0.0,-4,0.0,0.0
1,21,19,0,0,-3.9,5.5,0.0,-4,0.0,0.0
1,21,20,0,0,-3.9,5.8,0.0,-4,0.0,0.0
1,21,21,0,0,-3.9,6.2,0.0,-4,0.0,0.0
1,21,22,0,0,-4.1,6.2,0.0,-4,0.0,0.0
1,21,23,0,0,-4.2,6.2,0.0,-4,0.0,0.0
1,22,0,0,0,-4.4,6.2,0.0,-4,0.0,0.0
1,22,1,0,0,-4.5,6.4,0.0,-5,0.0,0.0
1,22,2,0,0,-4.5,6.5,0.0,-5,0.0,0.0
1,22,3,0,0,-4.6,6.7,0.0,-5,0.0,0.0
1,22,4,0,0,-4.7,6.9,0.0,-5,0.0,0.0
1,22,5,0,0,-4.7,7,0.0,-5,0.0,0.0
1,22,6,0,0,-4.8,7.2,0.0,-5,0.0,0.0
1,22,7,0,0,-4.4,7,0.0,-4,0.0,0.0
1,22,8,0,8,-4,6.9,7.1,-5,7.3,2.0
1,22,9,42,55,-3.6,6.7,104.7,-3,106.4,99.1
1,22,10,331,71,-3.2,6.5,361.1,3,360.2,346.2
1,22,11,509,63,-2.8,6.4,526.3,7,519.3,499.8
1,22,12,518,67,-2.4,6.2,550.7,8,541.3,521.0
1,22,13,473,64,-2.5,6.9,488.7,6,482.8,464.7
1,22,14,303,60,-2.5,7.5,314.6,2,313.3,300.8
1,22,15,97,29,-2.6,8.2,104.2,-2,104.2,97.0
1,22,16,0,1,-2.8,8.9,0.9,-4,0.9,0.0
1,22,17,0,0,-3.1,9.6,0.0,-3,0.0,0.0
1,22,18,0,0,-3.3,10.3,0.0,-3,0.0,0.0
1,22,19,0,0,-3.3,10.3,0.0,-3,0.0,0.0
1,22,20,0,0,-3.4,10.3,0.0,-3,0.0,0.0
1,22,21,0,0,-3.4,10.3,0.0,-3,0.0,0.0
1,22,22,0,0,-3.5,10,0.0,-4,0.0,0.0
1,22,23,0,0,-3.6,9.6,0.0,-4,0.0,0.0
1,23,0,0,0,-3.7,9.3,0.0,-4,0.0,0.0
1,23,1,0,0,-3.8,9.6,0.0,-4,0.0,0.0
1,23,2,0,0,-3.8,10,0.0,-4,0.0,0.0
1,23,3,0,0,-3.9,10.3,0.0,-4,0.0,0.0
1,23,4,0,0,-4,10.6,0.0,-4,0.0,0.0
1,23,5,0,0,-4.2,11,0.0,-4,0.0,0.0
1,23,6,0,0,-4.3,11.3,0.0,-4,0.0,0.0
1,23,7,0,0,-4.1,11.3,0.0,-4,0.0,0.0
1,23,8,0,5,-3.9,11.3,4.4,-5,4.5,0.0
1,23,9,0,32,-3.7,11.3,29.1,-4,29.9,24.2
1,23,10,0,61,-3.6,11,58.9,-4,60.3,54.0
1,23,11,0,70,-3.4,10.6,65.5,-3,67.0,60.6
1,23,12,0,60,-3.3,10.3,52.9,-4,54.1,48.0
1,23,13,0,53,-3.2,9.6,46.2,-4,47.2,41.2
1,23,14,0,34,-3,8.9,29.1,-4,29.8,24.2
1,23,15,0,12,-2.9,8.2,10.2,-4,10.5,5.2
1,23,16,0,1,-3.1,8.9,0.9,-4,0.9,0.0
1,23,17,0,0,-3.2,9.6,0.0,-3,0.0,0.0
1,23,18,0,0,-3.4,10.3,0.0,-3,0.0,0.0
1,23,19,0,0,-3,10.6,0.0,-3,0.0,0.0
1,23,20,0,0,-2.7,11,0.0,-3,0.0,0.0
1,23,21,0,0,-2.3,11.3,0.0,-2,0.0,0.0
1,23,22,0,0,-2.2,11.3,0.0,-2,0.0,0.0
1,23,23,0,0,-2,11.3,0.0,-2,0.0,0.0
1,24,0,0,0,-1.9,11.3,0.0,-2,0.0,0.0
1,24,1,0,0,-1.9,11.6,0.0,-2,0.0,0.0
1,24,2,0,0,-1.8,12,0.0,-2,0.0,0.0
1,24,3,0,0,-1.8,12.3,0.0,-2,0.0,0.0
1,24,4,0,0,-1.5,12,0.0,-2,0.0,0.0
1,24,5,0,0,-1.1,11.6,0.0,-1,0.0,0.0
1,24,6,0,0,-0.8,11.3,0.0,-1,0.0,0.0
1,24,7,0,0,-0.5,10.6,0.0,-1,0.0,0.0
1,24,8,0,3,-0.3,10,2.6,-1,2.7,0.0
1,24,9,0,19,0,9.3,16.2,-1,16.5,11.1
1,24,10,0,42,0.1,9.3,36.0,0,36.5,30.7
1,24,11,0,57,0.1,9.3,50.0,0,50.6,44.5
1,24,12,0,61,0.2,9.3,53.8,0,54.4,48.3
1,24,13,0,54,0.3,8.3,47.1,0,47.6,41.6
1,24,14,0,35,0.3,7.2,30.0,0,30.4,24.7
1,24,15,0,12,0.4,6.2,10.2,-1,10.4,5.1
1,24,16,0,1,0.4,6.2,0.9,-1,0.9,0.0
1,24,17,0,0,0.5,6.2,0.0,1,0.0,0.0
1,24,18,0,0,0.5,6.2,0.0,1,0.0,0.0
1,24,19,0,0,0.5,6.9,0.0,1,0.0,0.0
1,24,20,0,0,0.4,7.5,0.0,0,0.0,0.0
1,24,21,0,0,0.4,8.2,0.0,0,0.0,0.0
1,24,22,0,0,0.4,7.5,0.0,0,0.0,0.0
1,24,23,0,0,0.3,6.9,0.0,0,0.0,0.0
1,25,0,0,0,0.3,6.2,0.0,0,0.0,0.0
1,25,1,0,0,0.6,5.5,0.0,1,0.0,0.0
1,25,2,0,0,0.8,4.8,0.0,1,0.0,0.0
1,25,3,0,0,1.1,4.1,0.0,1,0.0,0.0
1,25,4,0,0,1,4.1,0.0,1,0.0,0.0
1,25,5,0,0,0.9,4.1,0.0,1,0.0,0.0
1,25,6,0,0,0.8,4.1,0.0,1,0.0,0.0
1,25,7,0,0,1,4.4,0.0,1,0.0,0.0
1,25,8,0,3,0.8,4.8,2.6,-1,2.7,0.0
1,25,9,0,20,0.6,5.1,17.1,-1,17.3,11.9
1,25,10,0,43,0.6,5.1,36.9,0,37.4,31.6
1,25,11,0,58,0.5,5.1,50.9,0,51.5,45.4
1,25,12,0,63,0.5,5.1,55.9,0,56.5,50.3
1,25,13,0,55,0.5,4.1,48.0,0,48.6,42.6
1,25,14,0,37,0.4,3.1,31.7,-1,32.2,26.5
1,25,15,0,13,0.4,2.1,11.1,-2,11.3,6.0
1,25,16,0,1,0.4,2.1,0.9,-2,0.9,0.0
1,25,17,0,0,0.4,2.1,0.0,0,0.0,0.0
1,25,18,0,0,0.4,2.1,0.0,0,0.0,0.0
1,25,19,0,0,0.5,2.4,0.0,1,0.0,0.0
1,25,20,0,0,0.6,2.8,0.0,1,0.0,0.0
1,25,21,0,0,0.7,3.1,0.0,1,0.0,0.0
1,25,22,0,0,0.4,3.1,0.0,0,0.0,0.0
1,25,23,0,0,0.2,3.1,0.0,0,0.0,0.0
1,26,0,0,0,-0.1,3.1,0.0,0,0.0,0.0
1,26,1,0,0,-0.1,3.4,0.0,0,0.0,0.0
1,26,2,0,0,0,3.8,0.0,0,0.0,0.0
1,26,3,0,0,0,4.1,0.0,0,0.0,0.0
1,26,4,0,0,0.1,4.1,0.0,0,0.0,0.0
1,26,5,0,0,0.1,4.1,0.0,0,0.0,0.0
1,26,6,0,0,0.2,4.1,0.0,0,0.0,0.0
1,26,7,0,0,-0.1,4.1,0.0,0,0.0,0.0
1,26,8,0,5,-0.4,4.1,4.4,-2,4.5,0.0
1,26,9,0,35,-0.7,4.1,32.0,-2,32.6,26.9
1,26,10,41,82,0.2,3.1,127.2,2,127.7,120.0
1,26,11,110,114,1,2,243.2,7,240.1,229.6
1,26,12,231,107,1.9,1,348.4,14,336.1,322.9
1,26,13,185,104,1.3,1.7,300.5,11,292.8,280.8
1,26,14,102,82,0.8,2.4,184.9,5,183.0,174.0
1,26,15,23,35,0.2,3.1,53.7,0,53.9,47.7
1,26,16,0,3,0.1,3.8,2.6,-2,2.7,0.0
1,26,17,0,0,0.1,4.4,0.0,0,0.0,0.0
1,26,18,0,0,0,5.1,0.0,0,0.0,0.0
1,26,19,0,0,-0.1,5.5,0.0,0,0.0,0.0
1,26,20,0,0,-0.2,5.8,0.0,0,0.0,0.0
1,26,21,0,0,-0.3,6.2,0.0,0,0.0,0.0
1,26,22,0,0,-0.3,8.2,0.0,0,0.0,0.0
1,26,23,0,0,-0.3,10.3,0.0,0,0.0,0.0
1,27,0,0,0,-0.3,12.3,0.0,0,0.0,0.0
1,27,1,0,0,0.1,12.7,0.0,0,0.0,0.0
1,27,2,0,0,0.5,13,0.0,1,0.0,0.0
1,27,3,0,0,0.9,13.4,0.0,1,0.0,0.0
1,27,4,0,0,0.9,12.4,0.0,1,0.0,0.0
1,27,5,0,0,1,11.3,0.0,1,0.0,0.0
1,27,6,0,0,1,10.3,0.0,1,0.0,0.0
1,27,7,0,0,1.2,10,0.0,1,0.0,0.0
1,27,8,0,4,1.4,9.6,3.4,0,3.4,0.0
1,27,9,0,22,1.6,9.3,18.8,1,19.0,13.5
1,27,10,0,45,1.5,9.3,38.6,1,38.9,33.1
1,27,11,0,61,1.5,9.3,53.8,1,54.2,48.1
1,27,12,0,65,1.4,9.3,57.7,1,58.1,51.9
1,27,13,0,57,1.6,8.9,49.8,1,50.2,44.1
1,27,14,0,39,1.7,8.6,33.4,1,33.7,28.0
1,27,15,0,15,1.9,8.2,12.8,1,12.9,7.6
1,27,16,0,1,1.9,7.5,0.9,1,0.9,0.0
1,27,17,0,0,1.9,6.9,0.0,2,0.0,0.0
1,27,18,0,0,1.9,6.2,0.0,2,0.0,0.0
1,27,19,0,0,1.9,5.5,0.0,2,0.0,0.0
1,27,20,0,0,1.8,4.8,0.0,2,0.0,0.0
1,27,21,0,0,1.8,4.1,0.0,2,0.0,0.0
1,27,22,0,0,1.6,4.1,0.0,2,0.0,0.0
1,27,23,0,0,1.5,4.1,0.0,2,0.0,0.0
1,28,0,0,0,1.3,4.1,0.0,1,0.0,0.0
1,28,1,0,0,1.3,4.1,0.0,1,0.0,0.0
1,28,2,0,0,1.3,4.1,0.0,1,0.0,0.0
1,28,3,0,0,1.3,4.1,0.0,1,0.0,0.0
1,28,4,0,0,1.3,4.1,0.0,1,0.0,0.0
1,28,5,0,0,1.2,4.1,0.0,1,0.0,0.0
1,28,6,0,0,1.2,4.1,0.0,1,0.0,0.0
1,28,7,0,0,1.2,4.4,0.0,1,0.0,0.0
1,28,8,0,6,1.3,4.8,5.1,0,5.2,0.0
1,28,9,0,38,1.3,5.1,35.2,0,35.5,29.8
1,28,10,3,77,1.3,4.8,80.0,1,80.5,73.8
1,28,11,15,101,1.2,4.4,115.7,2,116.1,108.7
1,28,12,17,107,1.2,4.1,123.9,3,124.2,116.6
1,28,13,0,86,1.1,3.8,84.5,2,85.0,78.2
1,28,14,0,50,1,3.4,44.7,0,45.2,39.2
1,28,15,0,16,0.9,3.1,13.7,-1,13.9,8.5
1,28,16,0,1,0.8,3.8,0.9,-1,0.9,0.0
1,28,17,0,0,0.7,4.4,0.0,1,0.0,0.0
1,28,18,0,0,0.6,5.1,0.0,1,0.0,0.0
1,28,19,0,0,0.6,5.1,0.0,1,0.0,0.0
1,28,20,0,0,0.6,5.1,0.0,1,0.0,0.0
1,28,21,0,0,0.6,5.1,0.0,1,0.0,0.0
1,28,22,0,0,0.6,5.1,0.0,1,0.0,0.0
1,28,23,0,0,0.5,5.1,0.0,1,0.0,0.0
1,29,0,0,0,0.5,5.1,0.0,1,0.0,0.0
1,29,1,0,0,0.6,5.1,0.0,1,0.0,0.0
1,29,2,0,0,0.8,5.1,0.0,1,0.0,0.0
1,29,3,0,0,0.9,5.1,0.0,1,0.0,0.0
1,29,4,0,0,1,5.1,0.0,1,0.0,0.0
1,29,5,0,0,1.1,5.1,0.0,1,0.0,0.0
1,29,6,0,0,1.2,5.1,0.0,1,0.0,0.0
1,29,7,0,0,1.3,5.1,0.0,1,0.0,0.0
1,29,8,0,4,1.4,5.1,3.4,0,3.4,0.0
1,29,9,0,24,1.5,5.1,20.5,0,20.8,15.3
1,29,10,0,47,1.7,5.1,40.3,1,40.7,34.8
1,29,11,0,63,1.9,5.1,55.6,2,56.0,49.8
1,29,12,0,68,2.1,5.1,60.6,2,60.9,54.6
1,29,13,0,60,2,4.8,52.7,2,53.1,46.9
1,29,14,0,42,2,4.4,36.0,1,36.3,30.5
1,29,15,0,17,1.9,4.1,14.5,0,14.7,9.3
1,29,16,0,2,1.9,4.1,1.8,0,1.8,0.0
1,29,17,0,0,1.9,4.1,0.0,2,0.0,0.0
1,29,18,0,0,1.9,4.1,0.0,2,0.0,0.0
1,29,19,0,0,1.9,4.4,0.0,2,0.0,0.0
1,29,20,0,0,2,4.8,0.0,2,0.0,0.0
1,29,21,0,0,2,5.1,0.0,2,0.0,0.0
1,29,22,0,0,1.9,5.1,0.0,2,0.0,0.0
1,29,23,0,0,1.7,5.1,0.0,2,0.0,0.0
1,30,0,0,0,1.6,5.1,0.0,2,0.0,0.0
1,30,1,0,0,1.7,5.8,0.0,2,0.0,0.0
1,30,2,0,0,1.8,6.5,0.0,2,0.0,0.0
1,30,3,0,0,1.9,7.2,0.0,2,0.0,0.0
1,30,4,0,0,1.9,7.2,0.0,2,0.0,0.0
1,30,5,0,0,1.8,7.2,0.0,2,0.0,0.0
1,30,6,0,0,1.8,7.2,0.0,2,0.0,0.0
1,30,7,0,0,1.5,7.5,0.0,2,0.0,0.0
1,30,8,0,5,1.3,7.9,4.3,0,4.3,0.0
1,30,9,0,25,1,8.2,21.4,0,21.6,16.1
1,30,10,0,49,1.4,7.2,42.2,1,42.6,36.7
1,30,11,0,65,1.8,6.1,57.7,2,58.0,51.8
1,30,12,0,69,2.2,5.1,61.4,2,61.7,55.5
1,30,13,0,61,2.3,4.8,53.6,2,53.9,47.8
1,30,14,0,43,2.3,4.4,36.9,1,37.1,31.3
1,30,15,0,18,2.4,4.1,15.4,1,15.5,10.1
1,30,16,0,2,2.4,4.4,1.8,1,1.8,0.0
1,30,17,0,0,2.3,4.8,0.0,2,0.0,0.0
1,30,18,0,0,2.3,5.1,0.0,2,0.0,0.0
1,30,19,0,0,2.1,4.4,0.0,2,0.0,0.0
1,30,20,0,0,2,3.8,0.0,2,0.0,0.0
1,30,21,0,0,1.8,3.1,0.0,2,0.0,0.0
1,30,22,0,0,2,3.4,0.0,2,0.0,0.0
1,30,23,0,0,2.2,3.8,0.0,2,0.0,0.0
1,31,0,0,0,2.4,4.1,0.0,2,0.0,0.0
1,31,1,0,0,2.3,4.4,0.0,2,0.0,0.0
1,31,2,0,0,2.3,4.8,0.0,2,0.0,0.0
1,31,3,0,0,2.2,5.1,0.0,2,0.0,0.0
1,31,4,0,0,2,5.8,0.0,2,0.0,0.0
1,31,5,0,0,1.8,6.5,0.0,2,0.0,0.0
1,31,6,0,0,1.6,7.2,0.0,2,0.0,0.0
1,31,7,0,0,1.3,7.5,0.0,1,0.0,0.0
1,31,8,0,5,1.1,7.9,4.3,0,4.3,0.0
1,31,9,0,26,0.8,8.2,22.3,0,22.5,17.0
1,31,10,0,50,0.9,8.2,43.1,0,43.5,37.6
1,31,11,0,66,1,8.2,58.5,1,59.1,52.8
1,31,12,0,71,1.1,8.2,63.4,1,64.0,57.6
1,31,13,0,63,1.2,8.2,55.6,1,56.1,49.9
1,31,14,0,44,1.3,8.2,37.8,1,38.1,32.3
1,31,15,0,19,1.4,8.2,16.2,0,16.4,11.0
1,31,16,0,2,1.5,8.2,1.8,0,1.8,0.0
1,31,17,0,0,1.7,8.2,0.0,2,0.0,0.0
1,31,18,0,0,1.6,8.2,0.0,2,0.0,0.0
1,31,19,0,0,1.5,8.2,0.0,2,0.0,0.0
1,31,20,0,0,1.3,8.2,0.0,1,0.0,0.0
1,31,21,0,0,1.3,8.2,0.0,1,0.0,0.0
1,31,22,0,0,1.5,7.5,0.0,2,0.0,0.0
1,31,23,0,0,1.7,6.9,0.0,2,0.0,0.0
2,1,0,0,0,2,1.5,0.0,2,0.0,0.0
2,1,1,0,0,2.3,1.9,0.0,2,0.0,0.0
2,1,2,0,0,2.4,2.2,0.0,2,0.0,0.0
2,1,3,0,0,2.3,2.6,0.0,2,0.0,0.0
2,1,4,0,0,2.2,2.9,0.0,2,0.0,0.0
2,1,5,0,0,2,3.3,0.0,2,0.0,0.0
2,1,6,0,0,1.7,3.6,0.0,2,0.0,0.0
2,1,7,0,0,1.5,3.4,0.0,2,0.0,0.0
2,1,8,0,7,1.3,3.3,5.9,-1,6.0,0.8
2,1,9,0,31,1.1,3.1,26.4,0,26.8,21.2
2,1,10,0,57,1.2,3.4,50.3,1,50.8,44.7
2,1,11,0,73,1.3,3.8,65.7,1,66.2,59.8
2,1,12,0,78,1.4,4.1,70.6,1,71.1,64.6
2,1,13,0,70,1.3,4.1,62.8,1,63.2,56.9
2,1,14,0,51,1.3,4.1,44.4,1,44.8,38.9
2,1,15,0,24,1.2,4.1,20.4,0,20.7,15.2
2,1,16,0,3,0.8,3.8,2.6,-1,2.7,0.0
2,1,17,0,0,0.4,3.4,0.0,0,0.0,0.0
2,1,18,0,0,0,3.1,0.0,0,0.0,0.0
2,1,19,0,0,-0.1,3.1,0.0,0,0.0,0.0
2,1,20,0,0,-0.2,3.1,0.0,0,0.0,0.0
2,1,21,0,0,-0.3,3.1,0.0,0,0.0,0.0
2,1,22,0,0,-0.4,3.6,0.0,0,0.0,0.0
2,1,23,0,0,-0.5,4.1,0.0,-1,0.0,0.0
2,2,0,0,0,-0.6,4.6,0.0,-1,0.0,0.0
2,2,1,0,0,-0.7,3.8,0.0,-1,0.0,0.0
2,2,2,0,0,-0.8,2.9,0.0,-1,0.0,0.0
2,2,3,0,0,-0.9,2.1,0.0,-1,0.0,0.0
2,2,4,0,0,-1.3,2.1,0.0,-1,0.0,0.0
2,2,5,0,0,-1.6,2.1,0.0,-2,0.0,0.0
2,2,6,0,0,-2,2.1,0.0,-2,0.0,0.0
2,2,7,0,0,-1.7,1.7,0.0,-2,0.0,0.0
2,2,8,0,22,-1.3,1.4,21.8,-4,22.3,16.8
2,2,9,67,86,-1,1,162.0,2,161.8,153.3
2,2,10,274,89,-0.3,1.7,330.3,9,322.9,310.1
2,2,11,125,131,0.5,2.4,275.2,8,270.8,259.5
2,2,12,22,127,1.2,3.1,150.7,4,150.2,142.0
2,2,13,3,104,1.2,3.6,106.5,3,106.8,99.6
2,2,14,0,65,1.1,4.1,60.4,1,60.9,54.7
2,2,15,0,26,1.1,4.6,22.1,0,22.4,16.9
2,2,16,0,4,1.3,4.6,3.4,0,3.4,0.0
2,2,17,0,0,1.5,4.6,0.0,2,0.0,0.0
2,2,18,0,0,1.7,4.6,0.0,2,0.0,0.0
2,2,19,0,0,2.1,4.8,0.0,2,0.0,0.0
2,2,20,0,0,2.6,4.9,0.0,3,0.0,0.0
2,2,21,0,0,3,5.1,0.0,3,0.0,0.0
2,2,22,0,0,3.1,6,0.0,3,0.0,0.0
2,2,23,0,0,3.2,6.8,0.0,3,0.0,0.0
2,3,0,0,0,3.3,7.7,0.0,3,0.0,0.0
2,3,1,0,0,3.7,7.7,0.0,4,0.0,0.0
2,3,2,0,0,4,7.7,0.0,4,0.0,0.0
2,3,3,0,0,4.4,7.7,0.0,4,0.0,0.0
2,3,4,0,0,4.7,7.7,0.0,5,0.0,0.0
2,3,5,0,0,4.9,7.7,0.0,5,0.0,0.0
2,3,6,0,0,5.2,7.7,0.0,5,0.0,0.0
2,3,7,0,0,5.3,8.4,0.0,5,0.0,0.0
2,3,8,0,8,5.5,9.1,6.8,4,6.8,1.5
2,3,9,0,33,5.6,9.8,28.1,5,28.0,22.4
2,3,10,0,73,6,8.6,68.4,6,67.9,61.5
2,3,11,8,109,6.4,7.4,115.4,7,114.0,106.6
2,3,12,25,128,6.8,6.2,153.6,9,151.0,142.8
2,3,13,24,116,6.3,6,138.9,8,136.9,129.0
2,3,14,17,86,5.7,5.9,99.3,6,98.3,91.2
2,3,15,0,45,5.2,5.7,43.7,5,43.5,37.6
2,3,16,0,6,4.8,5,5.1,3,5.1,0.0
2,3,17,0,0,4.3,4.3,0.0,4,0.0,0.0
2,3,18,0,0,3.9,3.6,0.0,4,0.0,0.0
2,3,19,0,0,3.8,3.8,0.0,4,0.0,0.0
2,3,20,0,0,3.6,3.9,0.0,4,0.0,0.0
2,3,21,0,0,3.5,4.1,0.0,4,0.0,0.0
2,3,22,0,0,3.8,5,0.0,4,0.0,0.0
2,3,23,0,0,4,5.8,0.0,4,0.0,0.0
2,4,0,0,0,4.3,6.7,0.0,4,0.0,0.0
2,4,1,0,0,4.6,7.4,0.0,5,0.0,0.0
2,4,2,0,0,4.8,8,0.0,5,0.0,0.0
2,4,3,0,0,5.1,8.7,0.0,5,0.0,0.0
2,4,4,0,0,5.6,8.9,0.0,6,0.0,0.0
2,4,5,0,0,6,9.1,0.0,6,0.0,0.0
2,4,6,0,0,6.5,9.3,0.0,7,0.0,0.0
2,4,7,0,0,6.6,9.6,0.0,7,0.0,0.0
2,4,8,0,9,6.8,10,7.6,6,7.6,2.3
2,4,9,0,34,6.9,10.3,29.0,6,28.7,23.1
2,4,10,0,60,6.8,10.8,52.9,7,52.4,46.3
2,4,11,0,77,6.6,11.3,69.3,7,68.6,62.2
2,4,12,0,82,6.5,11.8,74.2,7,73.5,66.9
2,4,13,0,92,7.2,13.2,87.4,7,86.3,79.5
2,4,14,1,80,7.8,14.5,79.0,8,77.8,71.2
2,4,15,1,47,8.5,15.9,46.3,8,45.6,39.6
2,4,16,0,11,7.2,14.7,9.4,7,9.3,4.0
2,4,17,0,0,5.9,13.5,0.0,6,0.0,0.0
2,4,18,0,0,4.6,12.3,0.0,5,0.0,0.0
2,4,19,0,0,3.8,15.4,0.0,4,0.0,0.0
2,4,20,0,0,3,18.5,0.0,3,0.0,0.0
2,4,21,0,0,2.9,14.4,0.0,3,0.0,0.0
2,4,22,0,0,2.7,13.9,0.0,3,0.0,0.0
2,4,23,0,0,2.5,13.4,0.0,3,0.0,0.0
2,5,0,0,0,2.3,12.9,0.0,2,0.0,0.0
2,5,1,0,0,2.2,13.6,0.0,2,0.0,0.0
2,5,2,0,0,2.1,14.2,0.0,2,0.0,0.0
2,5,3,0,0,2,14.9,0.0,2,0.0,0.0
2,5,4,0,0,2.2,14.6,0.0,2,0.0,0.0
2,5,5,0,0,2.5,14.2,0.0,3,0.0,0.0
2,5,6,0,0,2.7,13.9,0.0,3,0.0,0.0
2,5,7,0,0,2.9,13.6,0.0,3,0.0,0.0
2,5,8,20,25,3.2,13.2,36.9,3,36.4,30.6
2,5,9,70,95,3.4,12.9,174.4,5,172.9,164.1
2,5,10,284,95,3.9,13.6,346.2,7,340.6,327.2
2,5,11,129,139,4.3,14.2,288.2,7,284.6,272.9
2,5,12,23,135,4.8,14.9,159.6,6,158.3,149.9
2,5,13,110,133,4.4,14,262.6,7,259.5,248.5
2,5,14,215,94,4,13.2,288.6,7,284.2,272.5
2,5,15,234,50,3.6,12.3,220.3,6,215.2,205.4
2,5,16,0,17,3.4,12.5,15.1,3,15.1,9.8
2,5,17,0,0,3.3,12.7,0.0,3,0.0,0.0
2,5,18,0,0,3.1,12.9,0.0,3,0.0,0.0
2,5,19,0,0,2.8,12.7,0.0,3,0.0,0.0
2,5,20,0,0,2.5,12.5,0.0,3,0.0,0.0
2,5,21,0,0,2.2,12.3,0.0,2,0.0,0.0
2,5,22,0,0,2.3,11.1,0.0,2,0.0,0.0
2,5,23,0,0,2.4,9.9,0.0,2,0.0,0.0
2,6,0,0,0,2.5,8.7,0.0,3,0.0,0.0
2,6,1,0,0,1.9,8.7,0.0,2,0.0,0.0
2,6,2,0,0,1.4,8.7,0.0,1,0.0,0.0
